,Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
485608,485609,B001RVFERK,A3J0J4DXDMQTIN,AvidReader,0,0,5,1281657600,Not for everyone!,"I absolutely LOVE popchips!  So far, I have tried the plain (really don't like these - no flavor at all), BBQ (very nice, rather sweet - I do like these) and Salt & Pepper (by FAR my favorite).  The Salt & Pepper are VERY peppery.  More Pepper than Salt, but I really enjoy the savory bite these have.  I really enjoy the texture of these as well.  Of course I really enjoy rice cakes as well and these are similar in taste ""weight"" but the texture is more like maybe a thick (yet still light) Munchos, or maybe like a flattened out pork rind.  Like I said however, these are not for everyone.  My husband really doesn't like them much.  So far he only sort-of likes the Salt & Pepper.  I would suggest going on PopChips website and see where they are sold locally, around me they are sold at Target Stores."
485609,485610,B001RVFERK,A3OSEN3UPE7369,RoRo,0,0,5,1281398400,Pop Chips are GREAT!!!!,"I have tried all of the flavors and they are all good.  However, my absolute favorites are the salt & pepper and the original.  They are really great - and as a bonus....no greasy hands!!"
485610,485611,B001RVFERK,AG956QOSJ4QU8,Shoppaholic,0,0,4,1281312000,"Warning: will cause bad breathe (but oh, so delicious)","These chips are very very good. The flavoring on them is the perfect bbq flavor. Unfortunately they leave you with terrible breath (maybe don't eat them before going in for a kiss or talking in someone's face!).<br /><br />They have an odd crisp that's unsettling at first, but if you give it a try, you get used to it, and will most likely enjoy it. You eat them expecting that crunch of a potato chip, but are greeted by something more airy. It's a pretty unique texture that's not much like what I've eaten before.<br /><br />They are not baked or fried, but popped. Which means less calories and fat. They also seem to have the ability to fill me up even though the bag is small (smaller than most I think). So that is a double win.<br /><br />I'd highly recommend trying these in store before investing in a big box of these unless you are adventurous (or generous enough to give away if they displease you)...but DO try them!"
485611,485612,B001RVFERK,A14OUJJJQZ3BG2,YzGals,0,0,5,1280880000,Sour Cream & Onion are the best!,"I just went to order a box from here and they say 3-6 weeks???????  Ok, now everyone knows how good they are.  We need faster production please :)  These are the best flavor by far.  Can't wait for the Jalapeno to come out.  YUM!!!"
485612,485613,B001RVFERK,A2QB72NT6HE6WA,Sarah,0,0,5,1278806400,LOVE these chips!,"I was lucky to have ordered chips on a Virgin America flight and was so excited to see them on Amazon!  They are light and crispy and they do not have MSG or anything bad in them.  They only have about 100 calories per bag and around 3 grams of fat.  I love them!  If you are a chip lover, try them!"
485613,485614,B001RVFERK,A2VSDBNRYGVWK,Happy Clicker,0,0,5,1277078400,Best Chips ever,I love these chips.  They are crunchy and they don't crumble in to little pieces in the bag. I truely believe that Barbeque Popchips taste better than any other Barbeque chips on the market.
485614,485615,B001RVFERK,A1I4DHEVGUDWH1,"M. A. Wind ""Old Edge""",0,0,5,1269561600,Fabulous Pop Chips,This manufacturer is wonderful and follows up with their clients.  It is really appreciated.  They have a great variety to choose from.  I would recommend this company to everyone.
485615,485616,B001RVFERK,ADUBPCAHDRCAR,K. Byrnes,0,0,5,1269216000,Pop Chips are the BEST,"Great Price, Fast Shipping and these are the best chips with better ingredients and less calories than most snack foods-- plus they taste like real chips!"
485616,485617,B001RVFERK,A2HKGQ3OBD6Q23,D. Yang,0,0,5,1268006400,Much better than I thought,"I only had the BBQ flavor since the variety pack was OOS at the time I ordered. This was the first time I ate these and they are much better than I expected. I read the reviews and saw that it got a lot of praises, but still skeptical since people's taste buds aren't the same. Once I received it, tried a bag and these are great. They aren't greasy at all and pack a lot of flavor. I rather eat these whenever I feel like I need a snack than original potatoes chips or something that's a bit greasy.<br /><br />Either way, these are great. Go to their website and see if you can find a vendor near you. Buy a bag to try out and if you love it, just keep getting more from your retail store or buy 'em cheaper here on Amazon!"
485617,485618,B001RVFERK,A2YD0LGCAG5CVC,CrocLover,0,0,5,1267660800,Great Snack,"I love Pop Chips!  They are similar to a regular potatoe chip, but lighter though just as crunchy!!  I say give them a try -- they are definitely worth it!"
485618,485619,B001RVFERK,A1FKWEOT07D3CD,M. Hurne,0,0,4,1266969600,My wife and I love these!,"My wife loves these, and we can't wait for them to go on sale again.  Recommended!"
485619,485620,B001RVFERK,AEU9NQ5EDBW91,solbnblwka,0,0,4,1266451200,Great introduction to these chips,"Okay, I personally loved how these chips taste. They are super crunchy and flavorful. I chose to take away one star because the Sea Salt & Vinegar flavor was way too salty. BBQ was my favorite. Next time I order, I am getting just the BBQ. They taste just like the greasy unhealthier versions made by other brands. The Cheddar was good but you can tell it was a healthy version of this flavor chips. The rest of the flavors I would say taste as they normally do, nothing special or out of the typical range of those flavors."
485620,485621,B001RVFERK,A668DPP6GDYX5,"ladybug56124 ""Carol""",0,0,5,1266364800,The best of the best,I don't feel guilty about eating these chips.  They are the best of the best and I have ordered more.  There is a great variety to choose from and enjoy.
485621,485622,B001RVFERK,A2GSNLOLNOZWMM,Bud,0,0,4,1265760000,Excellent Snack,"If you are looking for a really good snack with relatively few calories, this is the one for you.  Tastes good, is relatively good for you when compared with other potato chip snacks and ordering them from Amazon makes them easy to keep on hand."
485622,485623,B001RVFERK,A22JHOEDZED75E,A Greyhound on the Go,0,0,5,1265587200,Popchips are healthy and yummy,"Popchips are quite yummy and 5-star product! They have the baked potatoe crisps' texture, but the mini rice cakes' thickness and size. The are healthier than most snack foods, especially in the single serving packs.  My favorite flavors are the BBQ, Cheddar, and Orginal. However, all the varieties are worth a tasty and worth a try.<br /><br />Enjoy!"
485623,485624,B001RVFERK,ACM6X1Q9R2K81,MedTech2009,0,0,5,1265414400,Amazing snack,Can't say enough about these chips.  They are only 3 Weight watchers points and are very satisfying.  Hard to believe they are healthy.  I like the portion control of single serve bags for myself and they are quick to pack in a lunch.  One of these bags is a lot more filling than a small bag of chips and taste even better.  I also bought the 3 ounce bags since my entire family loves these. Try these once and you will be hooked.
485624,485625,B001RVFERK,A1NT3FKIAYQEX1,J. Talbert,0,0,5,1265241600,These things are sooooo addictive,"These things are great. I have tried most of the flavors and each one is great. When you open your first bag and put a popchip in your mouth and start eating it, it has a very different texture than you would expect, At-least for me, I did not know what to expect for the texture, and the first few I ate I was I was not sure if I would like it, but then the flavors started to do a happy dance in my mouth, and I got use to the texture and now I cannot get enough of these. They are very addictive, like a legal drug.. They are filling, low in calories and fat. They are my new favorite chips.<br /><br />I recommend going to the website and sending the company an email to let them know what you think of the chips. They are excited to hear what you think and may send you some coupons just for emailing them.<br /><br />If you have never tried these, do it, they are worth it. This variety pack is worth it, good price, great chips. I am eating a bag of bbq while I write this and have a bag of plain popchips waiting for me later. For a chip like this, I didn't have high expectations for the plain chips. Some low fat chips and foods that don't have seasoning taste bland and not work it, not these, even the plain chips have great flavor."
485625,485626,B001RVFERK,A1EW5PGSWL1F5C,M. Gerard,0,0,5,1265068800,Love the BBQ flavor,"I dislike most ""diet"" snacks -- like baked  potato chips. But the barbecue pop chips taste as good or better than most non-diet snacks. I did not care for the vinegar and salt & pepper varieties -- and haven't tried the others yet -- but the BBQ chips are great. I make sure I always have these in the house."
485626,485627,B001RVFERK,A19GPSMV31Q33C,"SweetGirly ""Gymnut""",0,0,5,1264982400,Surprisingly Good with so little fat!,"These are Phenomenal!  They taste as close to a full fat chip as possible, I was so surprised. Thank you so much pop-chips!"
485627,485628,B001RVFERK,A1FOUC0WQXV2UG,"Jeff ""Jeff""",0,0,4,1264636800,my son has to have them,Pop Chips are hard to find in the original flavor. So I ordered a whole case. Too bad that they are gone already! My son loves them.
485628,485629,B001RVFERK,A2HWZ7WHTE0U2D,Dr.C,0,0,5,1264464000,The best!,These are some of the most delicious snacks that I have tasted!It is amazing that the serving size is comparable to regular chips but only 100 calories.
485629,485630,B001RVFERK,A3CJYR9MUXMVFM,Fashionable RN,0,0,5,1264464000,Yummo!,This is a great tasting product for 100calories and you actually get quite a few chips in the bag. Salt and vinegar are my favorites. The plain taste like Munchos. Will definitely buy again!
485630,485631,B001RVFERK,A15Z6Z51Q85AOA,Spazvan,0,0,5,1264464000,My 1 guilty pleasure,Popchips is the chip of the century! I love them all but the original is the best! I wish they would make them sodium free though!
